BIOGUIDE_ID,CATEGORY,AMOUNT,full_name,state,district,party,geoid
W000814,PRINTING AND REPRODUCTION,38683.68,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,RENT  COMMUNICATION  UTILITIES,100539.4,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,SUPPLIES AND MATERIALS,16176.83,"Randy K. Weber, Sr.",TX,14,Republican,4814
W000814,TRAVEL,17644.5,"Randy K. Weber, Sr.",TX,14,Republican,4814
G000581,EQUIPMENT,6774.6,Vicente Gonzalez,TX,15,Democrat,4815
G000581,FRANKED MAIL,61713.13,Vicente Gonzalez,TX,15,Democrat,4815
G000581,OTHER SERVICES,43541.29,Vicente Gonzalez,TX,15,Democrat,4815
G000581,PERSONNEL COMPENSATION,894551.66,Vicente Gonzalez,TX,15,Democrat,4815
G000581,PRINTING AND REPRODUCTION,82940.32,Vicente Gonzalez,TX,15,Democrat,4815
G000581,RENT  COMMUNICATION  UTILITIES,70408.98,Vicente Gonzalez,TX,15,Democrat,4815
G000581,SUPPLIES AND MATERIALS,61635.29,Vicente Gonzalez,TX,15,Democrat,4815
G000581,TRAVEL,11864.19,Vicente Gonzalez,TX,15,Democrat,4815
E000299,EQUIPMENT,29195.38,Veronica Escobar,TX,16,Democrat,4816
E000299,FRANKED MAIL,2451.86,Veronica Escobar,TX,16,Democrat,4816
E000299,OTHER SERVICES,48391.64,Veronica Escobar,TX,16,Democrat,4816
E000299,PERSONNEL COMPENSATION,965933.87,Veronica Escobar,TX,16,Democrat,4816
E000299,PRINTING AND REPRODUCTION,1747.69,Veronica Escobar,TX,16,Democrat,4816
E000299,RENT  COMMUNICATION  UTILITIES,107227.81,Veronica Escobar,TX,16,Democrat,4816
E000299,SUPPLIES AND MATERIALS,29929.48,Veronica Escobar,TX,16,Democrat,4816
E000299,TRAVEL,33311.1,Veronica Escobar,TX,16,Democrat,4816
F000461,EQUIPMENT,10776.24,Bill Flores,TX,17,Republican,4817
F000461,FRANKED MAIL,524.89,Bill Flores,TX,17,Republican,4817
F000461,OTHER SERVICES,44599.45,Bill Flores,TX,17,Republican,4817
F000461,PERSONNEL COMPENSATION,1015497.67,Bill Flores,TX,17,Republican,4817
F000461,PRINTING AND REPRODUCTION,372.15,Bill Flores,TX,17,Republican,4817
F000461,RENT  COMMUNICATION  UTILITIES,92910.76,Bill Flores,TX,17,Republican,4817
F000461,SUPPLIES AND MATERIALS,20180.91,Bill Flores,TX,17,Republican,4817
F000461,TRAVEL,32484.15,Bill Flores,TX,17,Republican,4817
J000032,EQUIPMENT,15773.93,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,FRANKED MAIL,333.93,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,OTHER SERVICES,99142.4,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,PERSONNEL COMPENSATION,799310.45,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,PRINTING AND REPRODUCTION,3022.64,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,RENT  COMMUNICATION  UTILITIES,205497.87,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,SUPPLIES AND MATERIALS,38569.76,Sheila Jackson Lee,TX,18,Democrat,4818
J000032,TRAVEL,51894.69,Sheila Jackson Lee,TX,18,Democrat,4818
A000375,EQUIPMENT,9633.24,Jodey C. Arrington,TX,19,Republican,4819
A000375,FRANKED MAIL,41987.09,Jodey C. Arrington,TX,19,Republican,4819
A000375,OTHER SERVICES,47980,Jodey C. Arrington,TX,19,Republican,4819
A000375,PERSONNEL COMPENSATION,883880.35,Jodey C. Arrington,TX,19,Republican,4819
A000375,PRINTING AND REPRODUCTION,17180.01,Jodey C. Arrington,TX,19,Republican,4819
A000375,RENT  COMMUNICATION  UTILITIES,83389.77,Jodey C. Arrington,TX,19,Republican,4819
A000375,SUPPLIES AND MATERIALS,56434.58,Jodey C. Arrington,TX,19,Republican,4819
A000375,TRAVEL,40977.83,Jodey C. Arrington,TX,19,Republican,4819
C001091,EQUIPMENT,33654.57,Joaquin Castro,TX,20,Democrat,4820
C001091,FRANKED MAIL,48417.32,Joaquin Castro,TX,20,Democrat,4820
C001091,OTHER SERVICES,42412.45,Joaquin Castro,TX,20,Democrat,4820
C001091,PERSONNEL COMPENSATION,943010.43,Joaquin Castro,TX,20,Democrat,4820
C001091,PRINTING AND REPRODUCTION,34228.51,Joaquin Castro,TX,20,Democrat,4820
C001091,RENT  COMMUNICATION  UTILITIES,72570.73,Joaquin Castro,TX,20,Democrat,4820
C001091,SUPPLIES AND MATERIALS,25261.25,Joaquin Castro,TX,20,Democrat,4820
C001091,TRAVEL,34397.99,Joaquin Castro,TX,20,Democrat,4820
R000614,EQUIPMENT,29970.85,Chip Roy,TX,21,Republican,4821
R000614,FRANKED MAIL,42095.42,Chip Roy,TX,21,Republican,4821
R000614,OTHER SERVICES,27540,Chip Roy,TX,21,Republican,4821
R000614,PERSONNEL COMPENSATION,1018142.61,Chip Roy,TX,21,Republican,4821
R000614,PRINTING AND REPRODUCTION,64240.48,Chip Roy,TX,21,Republican,4821
R000614,RENT  COMMUNICATION  UTILITIES,89601.36,Chip Roy,TX,21,Republican,4821
R000614,SUPPLIES AND MATERIALS,60248.57,Chip Roy,TX,21,Republican,4821
R000614,TRAVEL,24644.12,Chip Roy,TX,21,Republican,4821
O000168,EQUIPMENT,6472.26,Pete Olson,TX,22,Republican,4822
O000168,FRANKED MAIL,1760.31,Pete Olson,TX,22,Republican,4822
O000168,OTHER SERVICES,38293.5,Pete Olson,TX,22,Republican,4822
O000168,PERSONNEL COMPENSATION,988837.89,Pete Olson,TX,22,Republican,4822
O000168,PRINTING AND REPRODUCTION,219.44,Pete Olson,TX,22,Republican,4822
O000168,RENT  COMMUNICATION  UTILITIES,105979.92,Pete Olson,TX,22,Republican,4822
O000168,SUPPLIES AND MATERIALS,13526.55,Pete Olson,TX,22,Republican,4822
O000168,TRAVEL,22320.82,Pete Olson,TX,22,Republican,4822
H001073,EQUIPMENT,5956.09,Will Hurd,TX,23,Republican,4823
H001073,FRANKED MAIL,615.2,Will Hurd,TX,23,Republican,4823
H001073,OTHER SERVICES,35449.73,Will Hurd,TX,23,Republican,4823
H001073,PERSONNEL COMPENSATION,1111825.69,Will Hurd,TX,23,Republican,4823
H001073,PRINTING AND REPRODUCTION,3894.89,Will Hurd,TX,23,Republican,4823
H001073,RENT  COMMUNICATION  UTILITIES,57354.3,Will Hurd,TX,23,Republican,4823
H001073,SUPPLIES AND MATERIALS,9720.81,Will Hurd,TX,23,Republican,4823
H001073,TRAVEL,18699.86,Will Hurd,TX,23,Republican,4823
M001158,EQUIPMENT,4206.34,Kenny Marchant,TX,24,Republican,4824
M001158,FRANKED MAIL,2205.27,Kenny Marchant,TX,24,Republican,4824
M001158,OTHER SERVICES,48450.42,Kenny Marchant,TX,24,Republican,4824
M001158,PERSONNEL COMPENSATION,1025168.13,Kenny Marchant,TX,24,Republican,4824
M001158,PRINTING AND REPRODUCTION,1813.52,Kenny Marchant,TX,24,Republican,4824
M001158,RENT  COMMUNICATION  UTILITIES,105854.46,Kenny Marchant,TX,24,Republican,4824
M001158,SUPPLIES AND MATERIALS,9069.41,Kenny Marchant,TX,24,Republican,4824
M001158,TRAVEL,20991.9,Kenny Marchant,TX,24,Republican,4824
W000816,EQUIPMENT,5944.4,Roger Williams,TX,25,Republican,4825
W000816,FRANKED MAIL,35360.29,Roger Williams,TX,25,Republican,4825
W000816,OTHER SERVICES,117046.13,Roger Williams,TX,25,Republican,4825
W000816,PERSONNEL COMPENSATION,963066.68,Roger Williams,TX,25,Republican,4825
W000816,PRINTING AND REPRODUCTION,55589.31,Roger Williams,TX,25,Republican,4825
W000816,RENT  COMMUNICATION  UTILITIES,94875.91,Roger Williams,TX,25,Republican,4825
W000816,SUPPLIES AND MATERIALS,19292.51,Roger Williams,TX,25,Republican,4825
W000816,TRAVEL,105476.45,Roger Williams,TX,25,Republican,4825
B001248,EQUIPMENT,101034.02,Michael C. Burgess,TX,26,Republican,4826
B001248,FRANKED MAIL,1252.11,Michael C. Burgess,TX,26,Republican,4826
B001248,OTHER SERVICES,42800,Michael C. Burgess,TX,26,Republican,4826
B001248,PERSONNEL COMPENSATION,1178571.21,Michael C. Burgess,TX,26,Republican,4826
B001248,PRINTING AND REPRODUCTION,1146.43,Michael C. Burgess,TX,26,Republican,4826
B001248,RENT  COMMUNICATION  UTILITIES,69059.02,Michael C. Burgess,TX,26,Republican,4826
B001248,SUPPLIES AND MATERIALS,37447.28,Michael C. Burgess,TX,26,Republican,4826
B001248,TRAVEL,28265.91,Michael C. Burgess,TX,26,Republican,4826
C001115,EQUIPMENT,9594.85,Michael Cloud,TX,27,Republican,4827
C001115,FRANKED MAIL,1944.57,Michael Cloud,TX,27,Republican,4827
C001115,OTHER SERVICES,43874.1,Michael Cloud,TX,27,Republican,4827
C001115,PERSONNEL COMPENSATION,1003748.45,Michael Cloud,TX,27,Republican,4827
C001115,PRINTING AND REPRODUCTION,7684.94,Michael Cloud,TX,27,Republican,4827
C001115,RENT  COMMUNICATION  UTILITIES,57360.36,Michael Cloud,TX,27,Republican,4827
C001115,SUPPLIES AND MATERIALS,48788.26,Michael Cloud,TX,27,Republican,4827
C001115,TRAVEL,44453.67,Michael Cloud,TX,27,Republican,4827
C001063,EQUIPMENT,19868.06,Henry Cuellar,TX,28,Democrat,4828
C001063,FRANKED MAIL,29698.8,Henry Cuellar,TX,28,Democrat,4828
C001063,OTHER SERVICES,63226.84,Henry Cuellar,TX,28,Democrat,4828
C001063,PERSONNEL COMPENSATION,831391.97,Henry Cuellar,TX,28,Democrat,4828
C001063,PRINTING AND REPRODUCTION,137302.24,Henry Cuellar,TX,28,Democrat,4828
C001063,RENT  COMMUNICATION  UTILITIES,181286.49,Henry Cuellar,TX,28,Democrat,4828
C001063,SUPPLIES AND MATERIALS,16922.55,Henry Cuellar,TX,28,Democrat,4828
C001063,TRAVEL,38312.67,Henry Cuellar,TX,28,Democrat,4828
G000587,EQUIPMENT,21394.79,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,FRANKED MAIL,32193.34,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,OTHER SERVICES,46951.8,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,PERSONNEL COMPENSATION,897992.21,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,PRINTING AND REPRODUCTION,65245.36,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,RENT  COMMUNICATION  UTILITIES,170572.19,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,SUPPLIES AND MATERIALS,11249.71,Sylvia R. Garcia,TX,29,Democrat,4829
G000587,TRAVEL,27933.92,Sylvia R. Garcia,TX,29,Democrat,4829
J000126,EQUIPMENT,20004.18,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,FRANKED MAIL,417.73,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,OTHER SERVICES,43103.97,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,PERSONNEL COMPENSATION,817930.62,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,PRINTING AND REPRODUCTION,1242.85,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,RENT  COMMUNICATION  UTILITIES,215494.14,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,SUPPLIES AND MATERIALS,26890.01,Eddie Bernice Johnson,TX,30,Democrat,4830
J000126,TRAVEL,24619,Eddie Bernice Johnson,TX,30,Democrat,4830
C001051,EQUIPMENT,20723.25,John R. Carter,TX,31,Republican,4831
C001051,FRANKED MAIL,124148.39,John R. Carter,TX,31,Republican,4831
C001051,OTHER SERVICES,45591,John R. Carter,TX,31,Republican,4831
C001051,PERSONNEL COMPENSATION,973151.93,John R. Carter,TX,31,Republican,4831
C001051,PRINTING AND REPRODUCTION,50198.88,John R. Carter,TX,31,Republican,4831
C001051,RENT  COMMUNICATION  UTILITIES,142265.76,John R. Carter,TX,31,Republican,4831
C001051,SUPPLIES AND MATERIALS,13549.4,John R. Carter,TX,31,Republican,4831
C001051,TRAVEL,61352.23,John R. Carter,TX,31,Republican,4831
A000376,EQUIPMENT,13031.96,Colin Z. Allred,TX,32,Democrat,4832
A000376,FRANKED MAIL,100799.5,Colin Z. Allred,TX,32,Democrat,4832
A000376,OTHER SERVICES,51166.72,Colin Z. Allred,TX,32,Democrat,4832
A000376,PERSONNEL COMPENSATION,958086.81,Colin Z. Allred,TX,32,Democrat,4832
A000376,PRINTING AND REPRODUCTION,142753.55,Colin Z. Allred,TX,32,Democrat,4832
A000376,RENT  COMMUNICATION  UTILITIES,55856.62,Colin Z. Allred,TX,32,Democrat,4832
A000376,SUPPLIES AND MATERIALS,17014.79,Colin Z. Allred,TX,32,Democrat,4832
A000376,TRAVEL,8072.39,Colin Z. Allred,TX,32,Democrat,4832
V000131,EQUIPMENT,17076.35,Marc A. Veasey,TX,33,Democrat,4833
V000131,FRANKED MAIL,13630.97,Marc A. Veasey,TX,33,Democrat,4833
V000131,OTHER SERVICES,38401.2,Marc A. Veasey,TX,33,Democrat,4833
V000131,PERSONNEL COMPENSATION,1038908.35,Marc A. Veasey,TX,33,Democrat,4833
V000131,PRINTING AND REPRODUCTION,20785.3,Marc A. Veasey,TX,33,Democrat,4833
V000131,RENT  COMMUNICATION  UTILITIES,125442.64,Marc A. Veasey,TX,33,Democrat,4833
V000131,SUPPLIES AND MATERIALS,35472.16,Marc A. Veasey,TX,33,Democrat,4833
V000131,TRAVEL,19013.98,Marc A. Veasey,TX,33,Democrat,4833
V000132,EQUIPMENT,10616,Filemon Vela,TX,34,Democrat,4834
V000132,FRANKED MAIL,904.01,Filemon Vela,TX,34,Democrat,4834
V000132,OTHER SERVICES,54762.32,Filemon Vela,TX,34,Democrat,4834
V000132,PERSONNEL COMPENSATION,1091588.6,Filemon Vela,TX,34,Democrat,4834
V000132,PRINTING AND REPRODUCTION,5324.94,Filemon Vela,TX,34,Democrat,4834
V000132,RENT  COMMUNICATION  UTILITIES,109499.91,Filemon Vela,TX,34,Democrat,4834
V000132,SUPPLIES AND MATERIALS,40238.2,Filemon Vela,TX,34,Democrat,4834
V000132,TRAVEL,22567.63,Filemon Vela,TX,34,Democrat,4834
D000399,EQUIPMENT,21122,Lloyd Doggett,TX,35,Democrat,4835
D000399,FRANKED MAIL,42538.09,Lloyd Doggett,TX,35,Democrat,4835
D000399,OTHER SERVICES,57637.75,Lloyd Doggett,TX,35,Democrat,4835
D000399,PERSONNEL COMPENSATION,1018839.39,Lloyd Doggett,TX,35,Democrat,4835
D000399,PRINTING AND REPRODUCTION,20277.63,Lloyd Doggett,TX,35,Democrat,4835
D000399,RENT  COMMUNICATION  UTILITIES,153983.01,Lloyd Doggett,TX,35,Democrat,4835
D000399,SUPPLIES AND MATERIALS,52840.63,Lloyd Doggett,TX,35,Democrat,4835
D000399,TRAVEL,8505,Lloyd Doggett,TX,35,Democrat,4835
B001291,EQUIPMENT,29839.54,Brian Babin,TX,36,Republican,4836
B001291,FRANKED MAIL,22532.78,Brian Babin,TX,36,Republican,4836
B001291,OTHER SERVICES,28784.88,Brian Babin,TX,36,Republican,4836
B001291,PERSONNEL COMPENSATION,1095081.43,Brian Babin,TX,36,Republican,4836
B001291,PRINTING AND REPRODUCTION,23097.79,Brian Babin,TX,36,Republican,4836
B001291,RENT  COMMUNICATION  UTILITIES,76993.05,Brian Babin,TX,36,Republican,4836
B001291,SUPPLIES AND MATERIALS,29034.05,Brian Babin,TX,36,Republican,4836
B001291,TRAVEL,36753.47,Brian Babin,TX,36,Republican,4836
B001250,EQUIPMENT,4639.2,Rob Bishop,UT,1,Republican,4901
B001250,FRANKED MAIL,-201.63,Rob Bishop,UT,1,Republican,4901
B001250,OTHER SERVICES,35618.53,Rob Bishop,UT,1,Republican,4901
B001250,PERSONNEL COMPENSATION,989997.67,Rob Bishop,UT,1,Republican,4901
B001250,PRINTING AND REPRODUCTION,383.7,Rob Bishop,UT,1,Republican,4901
B001250,RENT  COMMUNICATION  UTILITIES,37055.5,Rob Bishop,UT,1,Republican,4901
B001250,SUPPLIES AND MATERIALS,5079.62,Rob Bishop,UT,1,Republican,4901
B001250,TRAVEL,58018.44,Rob Bishop,UT,1,Republican,4901
S001192,EQUIPMENT,7013.45,Chris Stewart,UT,2,Republican,4902
S001192,FRANKED MAIL,31963.46,Chris Stewart,UT,2,Republican,4902
S001192,OTHER SERVICES,46326.64,Chris Stewart,UT,2,Republican,4902
S001192,PERSONNEL COMPENSATION,1051318.21,Chris Stewart,UT,2,Republican,4902
S001192,PRINTING AND REPRODUCTION,25879.18,Chris Stewart,UT,2,Republican,4902
S001192,RENT  COMMUNICATION  UTILITIES,94903.38,Chris Stewart,UT,2,Republican,4902
S001192,SUPPLIES AND MATERIALS,32896.43,Chris Stewart,UT,2,Republican,4902
S001192,TRAVEL,60661.54,Chris Stewart,UT,2,Republican,4902
C001114,EQUIPMENT,1850,John R. Curtis,UT,3,Republican,4903
C001114,FRANKED MAIL,3075.81,John R. Curtis,UT,3,Republican,4903
C001114,OTHER SERVICES,62832.95,John R. Curtis,UT,3,Republican,4903
C001114,PERSONNEL COMPENSATION,1145838.83,John R. Curtis,UT,3,Republican,4903
C001114,PRINTING AND REPRODUCTION,5434.27,John R. Curtis,UT,3,Republican,4903
C001114,RENT  COMMUNICATION  UTILITIES,73660.83,John R. Curtis,UT,3,Republican,4903
C001114,SUPPLIES AND MATERIALS,19211.94,John R. Curtis,UT,3,Republican,4903
C001114,TRAVEL,65758.73,John R. Curtis,UT,3,Republican,4903
M001209,EQUIPMENT,17730.1,Ben McAdams,UT,4,Democrat,4904
M001209,FRANKED MAIL,65898.85,Ben McAdams,UT,4,Democrat,4904
M001209,OTHER SERVICES,34381.91,Ben McAdams,UT,4,Democrat,4904
M001209,PERSONNEL COMPENSATION,1025831.19,Ben McAdams,UT,4,Democrat,4904
M001209,PRINTING AND REPRODUCTION,111999.7,Ben McAdams,UT,4,Democrat,4904
M001209,RENT  COMMUNICATION  UTILITIES,75213.31,Ben McAdams,UT,4,Democrat,4904
M001209,SUPPLIES AND MATERIALS,17513.42,Ben McAdams,UT,4,Democrat,4904
M001209,TRAVEL,26046.88,Ben McAdams,UT,4,Democrat,4904
W000800,EQUIPMENT,5614,Peter Welch,VT,0,Democrat,5000
W000800,FRANKED MAIL,1693.49,Peter Welch,VT,0,Democrat,5000
W000800,OTHER SERVICES,48798.18,Peter Welch,VT,0,Democrat,5000
W000800,PERSONNEL COMPENSATION,1148798.79,Peter Welch,VT,0,Democrat,5000
W000800,PRINTING AND REPRODUCTION,3223.75,Peter Welch,VT,0,Democrat,5000
W000800,RENT  COMMUNICATION  UTILITIES,88241.51,Peter Welch,VT,0,Democrat,5000
W000800,SUPPLIES AND MATERIALS,19818.68,Peter Welch,VT,0,Democrat,5000
W000800,TRAVEL,13781.75,Peter Welch,VT,0,Democrat,5000
W000804,EQUIPMENT,13735.92,Robert J. Wittman,VA,1,Republican,5101
W000804,FRANKED MAIL,64943.87,Robert J. Wittman,VA,1,Republican,5101
W000804,OTHER SERVICES,44014.01,Robert J. Wittman,VA,1,Republican,5101
W000804,PERSONNEL COMPENSATION,976752.8,Robert J. Wittman,VA,1,Republican,5101
W000804,PRINTING AND REPRODUCTION,103637.38,Robert J. Wittman,VA,1,Republican,5101
W000804,RENT  COMMUNICATION  UTILITIES,138478.02,Robert J. Wittman,VA,1,Republican,5101
W000804,SUPPLIES AND MATERIALS,22910.53,Robert J. Wittman,VA,1,Republican,5101
W000804,TRANSPORTATION OF THINGS,347.62,Robert J. Wittman,VA,1,Republican,5101
W000804,TRAVEL,7889.94,Robert J. Wittman,VA,1,Republican,5101
L000591,EQUIPMENT,27952.71,Elaine G. Luria,VA,2,Democrat,5102
L000591,FRANKED MAIL,4232.5,Elaine G. Luria,VA,2,Democrat,5102
L000591,OTHER SERVICES,42832.5,Elaine G. Luria,VA,2,Democrat,5102
L000591,PERSONNEL COMPENSATION,1129844.86,Elaine G. Luria,VA,2,Democrat,5102
L000591,PRINTING AND REPRODUCTION,7180.68,Elaine G. Luria,VA,2,Democrat,5102
L000591,RENT  COMMUNICATION  UTILITIES,94599.58,Elaine G. Luria,VA,2,Democrat,5102
L000591,SUPPLIES AND MATERIALS,37398.45,Elaine G. Luria,VA,2,Democrat,5102
L000591,TRANSPORTATION OF THINGS,261.95,Elaine G. Luria,VA,2,Democrat,5102
L000591,TRAVEL,7102.23,Elaine G. Luria,VA,2,Democrat,5102
S000185,EQUIPMENT,19465.97,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,FRANKED MAIL,873.48,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,OTHER SERVICES,24851.19,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,PERSONNEL COMPENSATION,1112525.56,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,PRINTING AND REPRODUCTION,3089.71,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,RENT  COMMUNICATION  UTILITIES,112047.9,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,SUPPLIES AND MATERIALS,63626.44,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
S000185,TRAVEL,9608.73,"Robert C. ""Bobby"" Scott",VA,3,Democrat,5103
M001200,EQUIPMENT,20264.54,A. Donald McEachin,VA,4,Democrat,5104
M001200,FRANKED MAIL,71576.73,A. Donald McEachin,VA,4,Democrat,5104
M001200,OTHER SERVICES,23270,A. Donald McEachin,VA,4,Democrat,5104
M001200,PERSONNEL COMPENSATION,1058597.19,A. Donald McEachin,VA,4,Democrat,5104
M001200,PRINTING AND REPRODUCTION,48520.86,A. Donald McEachin,VA,4,Democrat,5104
M001200,RENT  COMMUNICATION  UTILITIES,67671.99,A. Donald McEachin,VA,4,Democrat,5104
M001200,SUPPLIES AND MATERIALS,23818.33,A. Donald McEachin,VA,4,Democrat,5104
M001200,TRAVEL,4212.88,A. Donald McEachin,VA,4,Democrat,5104
R000611,EQUIPMENT,11744.1,Denver Riggleman,VA,5,Republican,5105
R000611,FRANKED MAIL,2344.26,Denver Riggleman,VA,5,Republican,5105
R000611,OTHER SERVICES,47154.72,Denver Riggleman,VA,5,Republican,5105
R000611,PERSONNEL COMPENSATION,1058575.58,Denver Riggleman,VA,5,Republican,5105
R000611,PRINTING AND REPRODUCTION,26015.44,Denver Riggleman,VA,5,Republican,5105
R000611,RENT  COMMUNICATION  UTILITIES,119554.41,Denver Riggleman,VA,5,Republican,5105
R000611,SUPPLIES AND MATERIALS,4138.44,Denver Riggleman,VA,5,Republican,5105
R000611,TRAVEL,9069.52,Denver Riggleman,VA,5,Republican,5105
C001118,EQUIPMENT,8166.79,Ben Cline,VA,6,Republican,5106
C001118,FRANKED MAIL,57466.75,Ben Cline,VA,6,Republican,5106
C001118,OTHER SERVICES,22740,Ben Cline,VA,6,Republican,5106
C001118,PERSONNEL COMPENSATION,1052418.1,Ben Cline,VA,6,Republican,5106
C001118,PRINTING AND REPRODUCTION,53483.67,Ben Cline,VA,6,Republican,5106
C001118,RENT  COMMUNICATION  UTILITIES,108313.85,Ben Cline,VA,6,Republican,5106
C001118,SUPPLIES AND MATERIALS,20192.59,Ben Cline,VA,6,Republican,5106
C001118,TRAVEL,4711.15,Ben Cline,VA,6,Republican,5106
S001209,EQUIPMENT,19437.4,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,FRANKED MAIL,45175.26,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,OTHER SERVICES,45658.06,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,PERSONNEL COMPENSATION,1012730.55,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,PRINTING AND REPRODUCTION,68632.31,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,RENT  COMMUNICATION  UTILITIES,116241.73,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,SUPPLIES AND MATERIALS,59434.14,Abigail Davis Spanberger,VA,7,Democrat,5107
S001209,TRAVEL,3993.61,Abigail Davis Spanberger,VA,7,Democrat,5107
B001292,EQUIPMENT,21449.97,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,FRANKED MAIL,17.27,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,OTHER SERVICES,26920,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,PERSONNEL COMPENSATION,997024.75,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,PRINTING AND REPRODUCTION,466.22,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,RENT  COMMUNICATION  UTILITIES,104105.64,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,SUPPLIES AND MATERIALS,40848.57,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
B001292,TRAVEL,465.99,"Donald S. Beyer, Jr.",VA,8,Democrat,5108
G000568,EQUIPMENT,12326,H. Morgan Griffith,VA,9,Republican,5109
G000568,FRANKED MAIL,2469.77,H. Morgan Griffith,VA,9,Republican,5109
G000568,OTHER SERVICES,55793.88,H. Morgan Griffith,VA,9,Republican,5109
G000568,PERSONNEL COMPENSATION,990719.01,H. Morgan Griffith,VA,9,Republican,5109
G000568,PRINTING AND REPRODUCTION,649.09,H. Morgan Griffith,VA,9,Republican,5109
G000568,RENT  COMMUNICATION  UTILITIES,78966.8,H. Morgan Griffith,VA,9,Republican,5109
G000568,SUPPLIES AND MATERIALS,23939.47,H. Morgan Griffith,VA,9,Republican,5109
G000568,TRAVEL,19570.36,H. Morgan Griffith,VA,9,Republican,5109
W000825,EQUIPMENT,19625,Jennifer Wexton,VA,10,Democrat,5110
W000825,FRANKED MAIL,37295.99,Jennifer Wexton,VA,10,Democrat,5110
W000825,OTHER SERVICES,58032.79,Jennifer Wexton,VA,10,Democrat,5110
W000825,PERSONNEL COMPENSATION,1047691.42,Jennifer Wexton,VA,10,Democrat,5110
